id	source_chrom	source_start	source_end	label	mapped_chrom	mapped_start	mapped_end	status
BL003028	chr7	138590500	138594500	High Signal Region	chr7	138192229	138196229	mapped
BL003029	chr7	139447400	139448900	High Signal Region	chr7	139027316	139028816	mapped
BL003030	chr7	140288200	140307300	High Signal Region	chr7	139868113	139887213	mapped
BL003031	chr7	140551100	140558800	High Signal Region	chr7	140131013	140138713	mapped
BL003032	chr7	140580500	140585700	High Signal Region	chr7	140160413	140165613	mapped
BL003033	chr7	141637000	141640700	High Signal Region	chr7	141216913	141226967	mapped
BL003034	chr7	142828900	142845000	High Signal Region	chr7	142382637	142398737	mapped
BL003035	chr7	145340000	145441400	High Signal Region				unmapped
BL003036	chr8	3753500	3779100	High Signal Region	chr8	3803500	3829100	mapped
BL003037	chr8	14305800	14308200	High Signal Region	chr8	14355800	14358200	mapped
BL003038	chr8	15508900	15521000	High Signal Region	chr8	15558900	15571000	mapped
BL003039	chr8	19671800	19937800	High Signal Region	chr8	19721816	20513401	mapped
BL003040	chr8	19960800	20868000	High Signal Region				unmapped
BL003041	chr8	20945500	20963700	High Signal Region	chr8	21435516	21453716	mapped
BL003042	chr8	23085600	23096700	High Signal Region	chr8	23575616	23586716	mapped
BL003043	chr8	35134000	35135900	High Signal Region	chr8	35601154	35603054	mapped
BL003044	chr8	39132400	39157700	High Signal Region				unmapped
BL003045	chr8	55111200	55397300	High Signal Region	chr8	55564235	55850335	mapped
BL003046	chr8	69416700	69597900	High Signal Region	chr8	69869352	70050552	mapped
BL003047	chr8	71432100	71434100	High Signal Region	chr8	71884744	71886744	mapped
BL003048	chr8	71796100	71863300	High Signal Region	chr8	72248744	72617144	mapped
BL003049	chr8	73318700	73320700	High Signal Region	chr8	74045328	74047328	mapped
BL003050	chr8	83755800	83757900	High Signal Region	chr8	84482429	84484529	mapped
BL003051	chr8	114436000	114437900	High Signal Region	chr8	115162740	115164640	mapped
BL003052	chr8	123537300	123638300	High Signal Region	chr8	124264039	124365039	mapped
BL003053	chr8	125778100	125780100	High Signal Region	chr8	126504839	126506839	mapped
BL003054	chr8	129272900	129401200	High Signal Region				unmapped
BL003055	chr9	0	3053100	High Signal Region				unmapped
BL003056	chr9	3240200	3259800	High Signal Region	chr9	3240200	3259800	mapped
BL003057	chr9	3302000	3336000	High Signal Region	chr9	3302000	3336000	mapped
BL003058	chr9	3461000	3466600	Low Mappability	chr9	3461000	3466600	mapped
BL003059	chr9	3627400	3699700	Low Mappability	chr9	3627400	3699700	mapped
BL003060	chr9	3802100	3806700	High Signal Region	chr9	3802100	3806700	mapped
BL003061	chr9	3881100	3887600	High Signal Region	chr9	3881100	3887600	mapped
BL003062	chr9	4238700	4245700	Low Mappability	chr9	4238700	4245700	mapped
BL003063	chr9	4375700	4406800	High Signal Region	chr9	4375700	4406800	mapped
BL003064	chr9	5248000	5254100	High Signal Region	chr9	5248000	5254100	mapped
BL003065	chr9	5276200	5284600	Low Mappability	chr9	5276200	5284600	mapped
BL003066	chr9	6431500	6467200	High Signal Region	chr9	6431500	6467200	mapped
BL003067	chr9	6742900	6806200	Low Mappability	chr9	6742900	6806200	mapped
BL003068	chr9	7294600	7300700	High Signal Region	chr9	7294600	7300700	mapped
BL003069	chr9	7370900	7412600	Low Mappability	chr9	7370900	7412600	mapped
BL003070	chr9	7520900	7525900	High Signal Region	chr9	7520901	7525901	mapped
BL003071	chr9	8029400	8067100	Low Mappability	chr9	8029401	8067101	mapped
BL003072	chr9	8275900	8292300	Low Mappability	chr9	8275901	8292301	mapped
BL003073	chr9	8447200	8483700	High Signal Region	chr9	8447201	8483701	mapped
BL003074	chr9	8628200	8633700	Low Mappability	chr9	8628201	8633701	mapped
BL003075	chr9	8859900	8865500	High Signal Region	chr9	8859901	8865501	mapped
BL003076	chr9	9598800	9626700	High Signal Region	chr9	9598805	9626705	mapped
BL003077	chr9	9846900	9891900	Low Mappability	chr9	9846905	9891905	mapped
BL003078	chr9	10193200	10198800	Low Mappability	chr9	10193205	10198805	mapped
BL003079	chr9	10701300	10707400	High Signal Region	chr9	10701305	10707405	mapped
BL003080	chr9	10964200	10970600	High Signal Region	chr9	10964205	10970605	mapped
BL003081	chr9	11341900	11345100	High Signal Region	chr9	11341905	11345105	mapped
BL003082	chr9	11722300	11747100	High Signal Region	chr9	11722305	11747105	mapped
BL003083	chr9	11792800	11798400	Low Mappability	chr9	11792805	11798405	mapped
BL003084	chr9	11821400	11845400	High Signal Region	chr9	11821405	11845405	mapped
BL003085	chr9	12282000	12287500	High Signal Region	chr9	12282005	12287505	mapped
BL003086	chr9	12364900	12379600	High Signal Region	chr9	12364905	12379605	mapped
BL003087	chr9	12469100	12472900	Low Mappability	chr9	12469105	12472905	mapped
BL003088	chr9	12768200	12773800	High Signal Region	chr9	12768205	12773805	mapped
BL003089	chr9	12840100	12851100	High Signal Region	chr9	12840105	12851105	mapped
BL003090	chr9	12917600	12922300	High Signal Region	chr9	12917605	12922305	mapped
BL003091	chr9	12998400	13045600	Low Mappability	chr9	12998405	13045605	mapped
BL003092	chr9	13324200	13426100	High Signal Region				unmapped
BL003093	chr9	13533500	13535700	High Signal Region	chr9	13444796	13446996	mapped
BL003094	chr9	13994600	13996700	High Signal Region	chr9	13905896	13907996	mapped
BL003095	chr9	14410500	14429300	Low Mappability	chr9	14321796	14340596	mapped
BL003096	chr9	15123900	15136900	High Signal Region	chr9	15035196	15048196	mapped
BL003097	chr9	16607400	16691900	Low Mappability	chr9	16518696	16603196	mapped
BL003098	chr9	16833700	16861000	High Signal Region	chr9	16744996	16772296	mapped
BL003099	chr9	16939400	16950500	Low Mappability	chr9	16850696	16861796	mapped
BL003100	chr9	17059000	17088000	High Signal Region	chr9	16970296	16999296	mapped
BL003101	chr9	17197900	17207600	High Signal Region	chr9	17109196	17118896	mapped
BL003102	chr9	17261400	17263400	Low Mappability	chr9	17172696	17174696	mapped
BL003103	chr9	17387200	17406200	High Signal Region	chr9	17298496	17317496	mapped
BL003104	chr9	17525800	17527700	High Signal Region	chr9	17437096	17438996	mapped
BL003105	chr9	17632000	17636100	High Signal Region	chr9	17543296	17547396	mapped
BL003106	chr9	17916200	17919600	High Signal Region	chr9	17827496	17830896	mapped
BL003107	chr9	18010000	18015600	High Signal Region	chr9	17921296	17926896	mapped
BL003108	chr9	18117000	18162200	Low Mappability	chr9	18028296	18073496	mapped
BL003109	chr9	18235100	18270100	High Signal Region	chr9	18146396	18181396	mapped
BL003110	chr9	18893800	18900100	High Signal Region	chr9	18805096	18811396	mapped
BL003111	chr9	18980400	18994100	High Signal Region	chr9	18891696	18905396	mapped
BL003112	chr9	19268700	19294700	High Signal Region	chr9	19179996	19205996	mapped
BL003113	chr9	19595400	19638400	High Signal Region	chr9	19506696	19549696	mapped
BL003114	chr9	19720500	19725500	Low Mappability	chr9	19631796	19636796	mapped
BL003115	chr9	19901400	19906100	High Signal Region	chr9	19812696	19817396	mapped
BL003116	chr9	20183600	20196700	Low Mappability	chr9	20094896	20107996	mapped
BL003117	chr9	20322100	20407900	High Signal Region	chr9	20233396	20319196	mapped
BL003118	chr9	21879200	21928200	High Signal Region	chr9	21790496	21839496	mapped
BL003119	chr9	22116600	22191600	High Signal Region	chr9	22027896	22102896	mapped
BL003120	chr9	22699500	22731700	High Signal Region	chr9	22610796	22642996	mapped
BL003121	chr9	22892700	22926500	Low Mappability	chr9	22803996	22837796	mapped
BL003122	chr9	22947900	22956900	High Signal Region	chr9	22859196	22868196	mapped
BL003123	chr9	23508700	23526900	High Signal Region	chr9	23419996	23438196	mapped
BL003124	chr9	24523300	24576000	High Signal Region	chr9	24434596	24487296	mapped
BL003125	chr9	25596700	25602700	High Signal Region	chr9	25507996	25513996	mapped
BL003126	chr9	25842900	25863600	High Signal Region	chr9	25754196	25774896	mapped
BL003127	chr9	26096100	26103500	Low Mappability	chr9	26007396	26014796	mapped
BL003128	chr9	26700800	26708000	High Signal Region	chr9	26612096	26619296	mapped
BL003129	chr9	26904600	26911000	High Signal Region	chr9	26815896	26822296	mapped
BL003130	chr9	27212200	27232300	High Signal Region	chr9	27123496	27143596	mapped
BL003131	chr9	27974400	27981700	High Signal Region	chr9	27885696	27892996	mapped
BL003132	chr9	29739800	29741800	Low Mappability	chr9	29651096	29653096	mapped
BL003133	chr9	30604400	30606300	Low Mappability	chr9	30515696	30517596	mapped
BL003134	chr9	30641800	30696800	Low Mappability	chr9	30553096	30608096	mapped
BL003135	chr9	30929800	30931100	High Signal Region	chr9	30841096	30842396	mapped
BL003136	chr9	32059200	32083600	Low Mappability	chr9	31970496	31994896	mapped
BL003137	chr9	32353900	32356500	High Signal Region	chr9	32265196	32267796	mapped
BL003138	chr9	32839200	32846600	Low Mappability	chr9	32750496	32757896	mapped
BL003139	chr9	32888700	32896000	Low Mappability	chr9	32799996	32807296	mapped
BL003140	chr9	32953000	32958100	Low Mappability	chr9	32864296	32869396	mapped
BL003141	chr9	33127100	33161100	Low Mappability	chr9	33038396	33072396	mapped
BL003142	chr9	33392400	33402700	High Signal Region	chr9	33303696	33313996	mapped
BL003143	chr9	33949500	33961900	Low Mappability	chr9	33860796	33873196	mapped
BL003144	chr9	35071200	35091800	High Signal Region	chr9	34982496	35003096	mapped
BL003145	chr9	35304300	35306500	High Signal Region	chr9	35215596	35217796	mapped
BL003146	chr9	36235800	36241900	High Signal Region	chr9	36147096	36153196	mapped
BL003147	chr9	36555000	36569100	High Signal Region	chr9	36466296	36480396	mapped
BL003148	chr9	37331400	37349500	Low Mappability	chr9	37242696	37260796	mapped
BL003149	chr9	37441700	37448100	High Signal Region	chr9	37352996	37359396	mapped
BL003150	chr9	39330900	39359100	High Signal Region	chr9	39242196	39270396	mapped
BL003151	chr9	39444100	39449600	High Signal Region	chr9	39355396	39360896	mapped
BL003152	chr9	39835400	39899000	Low Mappability	chr9	39746696	39810296	mapped
BL003153	chr9	44214200	44235400	Low Mappability	chr9	44125497	44146697	mapped
BL003154	chr9	44305700	44408400	Low Mappability	chr9	44216997	44319697	mapped
BL003155	chr9	47957400	47959300	High Signal Region	chr9	47868698	47870598	mapped
BL003156	chr9	50082000	50088400	High Signal Region	chr9	49993300	49999700	mapped
BL003157	chr9	51667400	51673700	High Signal Region	chr9	51578700	51585000	mapped
BL003158	chr9	52601800	52617200	High Signal Region	chr9	52513100	52528500	mapped
BL003159	chr9	52749000	52756100	High Signal Region	chr9	52660300	52667400	mapped
BL003160	chr9	53089800	53107000	High Signal Region	chr9	53001100	53018300	mapped
BL003161	chr9	53804100	53805400	High Signal Region	chr9	53711384	53712684	mapped
BL003162	chr9	54916200	54928900	High Signal Region	chr9	54823484	54836184	mapped
BL003163	chr9	55070600	55078000	Low Mappability	chr9	54977884	54985284	mapped
BL003164	chr9	55150300	55152300	High Signal Region	chr9	55057584	55059584	mapped
BL003165	chr9	55936900	55972500	High Signal Region	chr9	55844184	55879784	mapped
BL003166	chr9	56222700	56224800	High Signal Region	chr9	56129984	56132084	mapped
BL003167	chr9	56259500	56284300	High Signal Region	chr9	56166784	56191584	mapped
BL003168	chr9	56991700	56993700	Low Mappability	chr9	56898984	56900984	mapped
BL003169	chr9	57408000	57434800	High Signal Region	chr9	57315283	57342083	mapped
BL003170	chr9	58766500	58785800	High Signal Region	chr9	58673783	58693083	mapped
BL003171	chr9	59046200	59052700	Low Mappability	chr9	58953483	58959983	mapped
BL003172	chr9	59103800	59125000	High Signal Region	chr9	59011083	59032283	mapped
BL003173	chr9	60538500	60551200	High Signal Region	chr9	60445783	60458483	mapped
BL003174	chr9	60726100	60733500	High Signal Region	chr9	60633383	60640783	mapped
BL003175	chr9	61721500	61723400	High Signal Region	chr9	61628782	61630682	mapped
BL003176	chr9	62811600	62868300	Low Mappability	chr9	62718882	62775582	mapped
BL003177	chr9	64236700	64255000	Low Mappability	chr9	64143982	64162282	mapped
BL003178	chr9	64410400	64417700	Low Mappability	chr9	64317682	64324982	mapped
BL003179	chr9	65292600	65314200	High Signal Region	chr9	65199882	65221482	mapped
BL003180	chr9	65867400	65909400	High Signal Region	chr9	65774682	65816682	mapped
BL003181	chr9	67198600	67205000	Low Mappability	chr9	67105882	67112282	mapped
BL003182	chr9	68451200	68461200	High Signal Region	chr9	68358482	68368482	mapped
BL003183	chr9	68527100	68534600	High Signal Region	chr9	68434382	68441882	mapped
BL003184	chr9	71080600	71120800	Low Mappability	chr9	70987882	71028082	mapped
BL003185	chr9	71421100	71434600	High Signal Region	chr9	71328382	71341882	mapped
BL003186	chr9	72895800	72900800	Low Mappability	chr9	72803082	72808082	mapped
BL003187	chr9	72957900	72985700	Low Mappability	chr9	72865182	72892982	mapped
BL003188	chr9	73285500	73311300	High Signal Region	chr9	73192782	73218582	mapped
BL003189	chr9	73396800	73412500	Low Mappability	chr9	73304082	73319782	mapped
BL003190	chr9	73861400	73863500	Low Mappability	chr9	73768682	73770782	mapped
BL003191	chr9	73935600	73946700	High Signal Region	chr9	73842882	73853982	mapped
BL003192	chr9	74615600	74641300	Low Mappability	chr9	74522882	74548582	mapped
BL003193	chr9	74664800	74690900	High Signal Region	chr9	74572082	74598182	mapped
BL003194	chr9	74768600	74774600	High Signal Region	chr9	74675882	74681882	mapped
BL003195	chr9	75709200	75736000	Low Mappability	chr9	75616482	75643282	mapped
BL003196	chr9	77079900	77082800	High Signal Region	chr9	76987182	76990082	mapped
BL003197	chr9	77152800	77158800	High Signal Region	chr9	77060082	77066082	mapped
BL003198	chr9	77972400	77974300	High Signal Region	chr9	77879682	77881582	mapped
BL003199	chr9	78175200	78182700	Low Mappability	chr9	78082482	78089982	mapped
BL003200	chr9	78230500	78296900	High Signal Region	chr9	78137782	78204182	mapped
BL003201	chr9	78554700	78589200	Low Mappability	chr9	78461982	78496482	mapped
BL003202	chr9	78755200	78757800	High Signal Region	chr9	78662482	78665082	mapped
BL003203	chr9	78819200	78830500	Low Mappability	chr9	78726482	78737782	mapped
BL003204	chr9	80234500	80235700	High Signal Region	chr9	80141782	80142982	mapped
BL003205	chr9	80660700	80665600	High Signal Region	chr9	80542753	80547653	mapped
BL003206	chr9	81251500	81303200	High Signal Region	chr9	81133553	81185253	mapped
BL003207	chr9	81614000	81620700	High Signal Region	chr9	81496053	81502753	mapped
BL003208	chr9	81906400	81937200	High Signal Region	chr9	81788453	81819253	mapped
BL003209	chr9	83278800	83288100	High Signal Region	chr9	83160853	83170153	mapped
BL003210	chr9	83558300	83560200	High Signal Region	chr9	83440353	83442253	mapped
BL003211	chr9	83935500	83950000	High Signal Region	chr9	83817553	83832053	mapped
BL003212	chr9	83992400	83998900	High Signal Region	chr9	83874453	83880953	mapped
BL003213	chr9	84211900	84226800	High Signal Region	chr9	84093953	84108853	mapped
BL003214	chr9	85898900	85918900	High Signal Region	chr9	85780953	85800953	mapped
BL003215	chr9	86062600	86070000	Low Mappability	chr9	85944653	85952053	mapped
BL003216	chr9	86120100	86137500	High Signal Region	chr9	86002153	86019553	mapped
BL003217	chr9	86458200	86463100	High Signal Region	chr9	86340253	86345153	mapped
BL003218	chr9	87098700	87112200	High Signal Region	chr9	86980753	86994253	mapped
BL003219	chr9	87481400	87500900	High Signal Region	chr9	87363453	87382953	mapped
BL003220	chr9	87576700	87594000	High Signal Region	chr9	87458753	87476053	mapped
BL003221	chr9	87945600	87952400	High Signal Region	chr9	87827653	87834453	mapped
BL003222	chr9	88011000	88013900	High Signal Region	chr9	87893053	87895953	mapped
BL003223	chr9	88592100	88829800	High Signal Region	chr9	88474153	88711853	mapped
BL003224	chr9	89031300	89075400	Low Mappability	chr9	88913353	88957453	mapped
BL003225	chr9	89321400	89361800	High Signal Region	chr9	89203453	89243853	mapped
BL003226	chr9	90147100	90149100	High Signal Region	chr9	90029153	90031153	mapped
BL003227	chr9	90285200	90395300	High Signal Region	chr9	90167253	90277353	mapped
BL003228	chr9	90455400	90456800	High Signal Region	chr9	90337453	90338853	mapped
BL003229	chr9	90808100	90821900	Low Mappability	chr9	90690153	90703953	mapped
BL003230	chr9	90857200	90876300	Low Mappability	chr9	90739253	90758353	mapped
BL003231	chr9	91222100	91268200	High Signal Region	chr9	91104153	91150253	mapped
BL003232	chr9	91598800	91647400	High Signal Region	chr9	91480853	91529453	mapped
BL003233	chr9	92032700	92035300	High Signal Region	chr9	91914753	91917353	mapped
BL003234	chr9	92075300	92113200	High Signal Region	chr9	91957353	91995253	mapped
BL003235	chr9	92239700	92242900	High Signal Region	chr9	92121753	92124953	mapped
BL003236	chr9	92624800	92654500	High Signal Region	chr9	92506853	92536553	mapped
