gene_symbol	gene_id	definition	selection_source	chrom	tss	strand	transcript_id	transcript_name	transcript_support_level	tags	n_annotated_transcripts
Tslp	ENSMUSG00000024379.5	ensembl_canonical	Ensembl_canonical	chr18	32948435	+	ENSMUST00000025237.5	Tslp-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tslp	ENSMUSG00000024379.5	appris_principal	APPRIS_principal	chr18	32948435	+	ENSMUST00000025237.5	Tslp-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tslp	ENSMUSG00000024379.5	legacy_most5_basic	legacy_most5_basic	chr18	32948435	+	ENSMUST00000025237.5	Tslp-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tsn	ENSMUSG00000026374.15	ensembl_canonical	Ensembl_canonical	chr1	118239145	-	ENSMUST00000027623.9	Tsn-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Tsn	ENSMUSG00000026374.15	appris_principal	APPRIS_principal	chr1	118239145	-	ENSMUST00000027623.9	Tsn-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Tsn	ENSMUSG00000026374.15	legacy_most5_basic	legacy_most5_basic	chr1	118239145	-	ENSMUST00000027623.9	Tsn-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Tsnax	ENSMUSG00000056820.8	ensembl_canonical	Ensembl_canonical	chr8	125739735	+	ENSMUST00000075896.7	Tsnax-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tsnax	ENSMUSG00000056820.8	appris_principal	APPRIS_principal	chr8	125739735	+	ENSMUST00000075896.7	Tsnax-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tsnax	ENSMUSG00000056820.8	legacy_most5_basic	legacy_most5_basic	chr8	125739735	+	ENSMUST00000075896.7	Tsnax-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tsnaxip1	ENSMUSG00000031893.8	ensembl_canonical	Ensembl_canonical	chr8	106554375	+	ENSMUST00000034365.5	Tsnaxip1-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	3
Tsnaxip1	ENSMUSG00000031893.8	appris_principal	APPRIS_principal	chr8	106554375	+	ENSMUST00000034365.5	Tsnaxip1-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	3
Tsnaxip1	ENSMUSG00000031893.8	legacy_most5_basic	legacy_most5_basic	chr8	106554362	+	ENSMUST00000212566.2	Tsnaxip1-203	1	basic;appris_alternative_2	3
Tspan1	ENSMUSG00000028699.10	ensembl_canonical	Ensembl_canonical	chr4	116024796	-	ENSMUST00000030465.10	Tspan1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan1	ENSMUSG00000028699.10	appris_principal	APPRIS_principal	chr4	116024796	-	ENSMUST00000030465.10	Tspan1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan1	ENSMUSG00000028699.10	legacy_most5_basic	legacy_most5_basic	chr4	116024796	-	ENSMUST00000030465.10	Tspan1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan10	ENSMUSG00000039691.11	ensembl_canonical	Ensembl_canonical	chr11	120333469	+	ENSMUST00000044105.9	Tspan10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspan10	ENSMUSG00000039691.11	appris_principal	APPRIS_principal	chr11	120333469	+	ENSMUST00000044105.9	Tspan10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspan10	ENSMUSG00000039691.11	legacy_most5_basic	legacy_most5_basic	chr11	120333469	+	ENSMUST00000044105.9	Tspan10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspan11	ENSMUSG00000030351.6	ensembl_canonical	Ensembl_canonical	chr6	127864551	+	ENSMUST00000032501.6	Tspan11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspan11	ENSMUSG00000030351.6	appris_principal	APPRIS_principal	chr6	127864551	+	ENSMUST00000032501.6	Tspan11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspan11	ENSMUSG00000030351.6	legacy_most5_basic	legacy_most5_basic	chr6	127864551	+	ENSMUST00000032501.6	Tspan11-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspan12	ENSMUSG00000029669.15	ensembl_canonical	Ensembl_canonical	chr6	21852513	-	ENSMUST00000031678.10	Tspan12-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Tspan12	ENSMUSG00000029669.15	appris_principal	APPRIS_principal	chr6	21852513	-	ENSMUST00000031678.10	Tspan12-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Tspan12	ENSMUSG00000029669.15	legacy_most5_basic	legacy_most5_basic	chr6	21852513	-	ENSMUST00000031678.10	Tspan12-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Tspan13	ENSMUSG00000020577.18	ensembl_canonical	Ensembl_canonical	chr12	36092487	-	ENSMUST00000020896.17	Tspan13-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan13	ENSMUSG00000020577.18	appris_principal	APPRIS_principal	chr12	36092487	-	ENSMUST00000020896.17	Tspan13-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan13	ENSMUSG00000020577.18	legacy_most5_basic	legacy_most5_basic	chr12	36092487	-	ENSMUST00000020896.17	Tspan13-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan14	ENSMUSG00000037824.7	ensembl_canonical	Ensembl_canonical	chr14	40656277	-	ENSMUST00000224209.2	Tspan14-202	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan14	ENSMUSG00000037824.7	appris_principal	APPRIS_principal	chr14	40656277	-	ENSMUST00000224209.2	Tspan14-202	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan14	ENSMUSG00000037824.7	legacy_most5_basic	legacy_most5_basic	chr14	40688763	-	ENSMUST00000047652.6	Tspan14-201	1	basic;appris_principal_1;CCDS	3
Tspan15	ENSMUSG00000037031.11	ensembl_canonical	Ensembl_canonical	chr10	62067029	-	ENSMUST00000047883.11	Tspan15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan15	ENSMUSG00000037031.11	appris_principal	APPRIS_principal	chr10	62067029	-	ENSMUST00000047883.11	Tspan15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan15	ENSMUSG00000037031.11	legacy_most5_basic	legacy_most5_basic	chr10	62067029	-	ENSMUST00000047883.11	Tspan15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan17	ENSMUSG00000025875.15	ensembl_canonical	Ensembl_canonical	chr13	54937215	+	ENSMUST00000131692.9	Tspan17-204	1	mRNA_end_NF;cds_end_NF;Ensembl_canonical	9
Tspan17	ENSMUSG00000025875.15	appris_principal	APPRIS_principal	chr13	54937189	+	ENSMUST00000026993.14	Tspan17-201	1	basic;appris_principal_4;CCDS	9
Tspan17	ENSMUSG00000025875.15	legacy_most5_basic	legacy_most5_basic	chr13	54937189	+	ENSMUST00000026993.14	Tspan17-201	1	basic;appris_principal_4;CCDS	9
Tspan18	ENSMUSG00000027217.14	ensembl_canonical	Ensembl_canonical	chr2	93164831	-	ENSMUST00000111265.9	Tspan18-202	5	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan18	ENSMUSG00000027217.14	appris_principal	APPRIS_principal	chr2	93164831	-	ENSMUST00000111265.9	Tspan18-202	5	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan18	ENSMUSG00000027217.14	legacy_most5_basic	legacy_most5_basic	chr2	93164831	-	ENSMUST00000111265.9	Tspan18-202	5	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan2	ENSMUSG00000027858.14	ensembl_canonical	Ensembl_canonical	chr3	102641844	+	ENSMUST00000029451.12	Tspan2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tspan2	ENSMUSG00000027858.14	appris_principal	APPRIS_principal	chr3	102641844	+	ENSMUST00000029451.12	Tspan2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tspan2	ENSMUSG00000027858.14	legacy_most5_basic	legacy_most5_basic	chr3	102641844	+	ENSMUST00000029451.12	Tspan2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tspan3	ENSMUSG00000032324.12	ensembl_canonical	Ensembl_canonical	chr9	56067825	-	ENSMUST00000215906.2	Tspan3-203	3	basic;Ensembl_canonical	5
Tspan3	ENSMUSG00000032324.12	appris_principal	APPRIS_principal	chr9	56068340	-	ENSMUST00000034876.10	Tspan3-201	1	basic;appris_principal_1;CCDS	5
Tspan3	ENSMUSG00000032324.12	legacy_most5_basic	legacy_most5_basic	chr9	56068340	-	ENSMUST00000034876.10	Tspan3-201	1	basic;appris_principal_1;CCDS	5
Tspan31	ENSMUSG00000006736.10	ensembl_canonical	Ensembl_canonical	chr10	126906132	-	ENSMUST00000060991.6	Tspan31-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan31	ENSMUSG00000006736.10	appris_principal	APPRIS_principal	chr10	126906132	-	ENSMUST00000060991.6	Tspan31-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan31	ENSMUSG00000006736.10	legacy_most5_basic	legacy_most5_basic	chr10	126906132	-	ENSMUST00000060991.6	Tspan31-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspan32	ENSMUSG00000000244.18	ensembl_canonical	Ensembl_canonical	chr7	142558782	+	ENSMUST00000009396.13	Tspan32-201	1	basic;Ensembl_canonical;appris_alternative_2;CCDS	12
Tspan32	ENSMUSG00000000244.18	appris_principal	APPRIS_principal	chr7	142559374	+	ENSMUST00000075172.12	Tspan32-202	1	basic;appris_principal_2;CCDS	12
Tspan32	ENSMUSG00000000244.18	legacy_most5_basic	legacy_most5_basic	chr7	142558782	+	ENSMUST00000009396.13	Tspan32-201	1	basic;Ensembl_canonical;appris_alternative_2;CCDS	12
Tspan33	ENSMUSG00000001763.15	ensembl_canonical	Ensembl_canonical	chr6	29694220	+	ENSMUST00000046750.14	Tspan33-201	1	basic;Ensembl_canonical;appris_principal_4;CCDS	3
Tspan33	ENSMUSG00000001763.15	appris_principal	APPRIS_principal	chr6	29694220	+	ENSMUST00000046750.14	Tspan33-201	1	basic;Ensembl_canonical;appris_principal_4;CCDS	3
Tspan33	ENSMUSG00000001763.15	legacy_most5_basic	legacy_most5_basic	chr6	29694220	+	ENSMUST00000046750.14	Tspan33-201	1	basic;Ensembl_canonical;appris_principal_4;CCDS	3
Tspan4	ENSMUSG00000025511.16	ensembl_canonical	Ensembl_canonical	chr7	141061976	+	ENSMUST00000239217.2	Tspan4-207	NA	CAGE_supported_TSS;inferred_transcript_model;not_organism_supported;RNA_Seq_supported_partial;basic;Ensembl_canonical	7
Tspan4	ENSMUSG00000025511.16	appris_principal	APPRIS_principal	chr7	141055152	+	ENSMUST00000026585.14	Tspan4-201	1	basic;appris_principal_1;CCDS	7
Tspan4	ENSMUSG00000025511.16	legacy_most5_basic	legacy_most5_basic	chr7	141055152	+	ENSMUST00000026585.14	Tspan4-201	1	basic;appris_principal_1;CCDS	7
Tspan5	ENSMUSG00000028152.11	ensembl_canonical	Ensembl_canonical	chr3	138447955	+	ENSMUST00000029800.9	Tspan5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Tspan5	ENSMUSG00000028152.11	appris_principal	APPRIS_principal	chr3	138447955	+	ENSMUST00000029800.9	Tspan5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Tspan5	ENSMUSG00000028152.11	legacy_most5_basic	legacy_most5_basic	chr3	138447955	+	ENSMUST00000029800.9	Tspan5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Tspan6	ENSMUSG00000067377.13	ensembl_canonical	Ensembl_canonical	chrX	132799177	-	ENSMUST00000087557.12	Tspan6-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tspan6	ENSMUSG00000067377.13	appris_principal	APPRIS_principal	chrX	132799177	-	ENSMUST00000087557.12	Tspan6-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tspan6	ENSMUSG00000067377.13	legacy_most5_basic	legacy_most5_basic	chrX	132799177	-	ENSMUST00000087557.12	Tspan6-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tspan7	ENSMUSG00000058254.13	ensembl_canonical	Ensembl_canonical	chrX	10351396	+	ENSMUST00000076354.13	Tspan7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan7	ENSMUSG00000058254.13	appris_principal	APPRIS_principal	chrX	10351396	+	ENSMUST00000076354.13	Tspan7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan7	ENSMUSG00000058254.13	legacy_most5_basic	legacy_most5_basic	chrX	10351396	+	ENSMUST00000076354.13	Tspan7-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspan8	ENSMUSG00000034127.16	ensembl_canonical	Ensembl_canonical	chr10	115653187	+	ENSMUST00000179196.3	Tspan8-203	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tspan8	ENSMUSG00000034127.16	appris_principal	APPRIS_principal	chr10	115653187	+	ENSMUST00000179196.3	Tspan8-203	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tspan8	ENSMUSG00000034127.16	legacy_most5_basic	legacy_most5_basic	chr10	115653175	+	ENSMUST00000080630.11	Tspan8-202	1	basic;appris_principal_1;CCDS	4
Tspan9	ENSMUSG00000030352.16	ensembl_canonical	Ensembl_canonical	chr6	128011554	-	ENSMUST00000123786.9	Tspan9-204	3	mRNA_end_NF;cds_end_NF;Ensembl_canonical	11
Tspan9	ENSMUSG00000030352.16	appris_principal	APPRIS_principal	chr6	128120525	-	ENSMUST00000112173.8	Tspan9-203	1	basic;appris_principal_1;CCDS	11
Tspan9	ENSMUSG00000030352.16	legacy_most5_basic	legacy_most5_basic	chr6	128120525	-	ENSMUST00000112173.8	Tspan9-203	1	basic;appris_principal_1;CCDS	11
Tspear	ENSMUSG00000069581.13	ensembl_canonical	Ensembl_canonical	chr10	77522402	+	ENSMUST00000092366.4	Tspear-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspear	ENSMUSG00000069581.13	appris_principal	APPRIS_principal	chr10	77522402	+	ENSMUST00000092366.4	Tspear-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspear	ENSMUSG00000069581.13	legacy_most5_basic	legacy_most5_basic	chr10	77522402	+	ENSMUST00000092366.4	Tspear-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tspo	ENSMUSG00000041736.8	ensembl_canonical	Ensembl_canonical	chr15	83447792	+	ENSMUST00000047419.8	Tspo-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspo	ENSMUSG00000041736.8	appris_principal	APPRIS_principal	chr15	83447792	+	ENSMUST00000047419.8	Tspo-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspo	ENSMUSG00000041736.8	legacy_most5_basic	legacy_most5_basic	chr15	83447792	+	ENSMUST00000047419.8	Tspo-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspo2	ENSMUSG00000023995.13	ensembl_canonical	Ensembl_canonical	chr17	48758549	-	ENSMUST00000024794.12	Tspo2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspo2	ENSMUSG00000023995.13	appris_principal	APPRIS_principal	chr17	48758549	-	ENSMUST00000024794.12	Tspo2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspo2	ENSMUSG00000023995.13	legacy_most5_basic	legacy_most5_basic	chr17	48758549	-	ENSMUST00000024794.12	Tspo2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspoap1	ENSMUSG00000034156.17	ensembl_canonical	Ensembl_canonical	chr11	87651366	+	ENSMUST00000039627.12	Tspoap1-201	5	basic;Ensembl_canonical;appris_alternative_2;CCDS	10
Tspoap1	ENSMUSG00000034156.17	appris_principal	APPRIS_principal	chr11	87651412	+	ENSMUST00000100644.10	Tspoap1-202	5	basic;appris_principal_4	10
Tspoap1	ENSMUSG00000034156.17	legacy_most5_basic	legacy_most5_basic	chr11	87651366	+	ENSMUST00000039627.12	Tspoap1-201	5	basic;Ensembl_canonical;appris_alternative_2;CCDS	10
Tspyl1	ENSMUSG00000047514.7	ensembl_canonical	Ensembl_canonical	chr10	34158185	+	ENSMUST00000061372.7	Tspyl1-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tspyl1	ENSMUSG00000047514.7	appris_principal	APPRIS_principal	chr10	34158185	+	ENSMUST00000061372.7	Tspyl1-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tspyl1	ENSMUSG00000047514.7	legacy_most5_basic	legacy_most5_basic	chr10	34158185	+	ENSMUST00000061372.7	Tspyl1-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tspyl2	ENSMUSG00000041096.14	ensembl_canonical	Ensembl_canonical	chrX	151125420	-	ENSMUST00000044509.7	Tspyl2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspyl2	ENSMUSG00000041096.14	appris_principal	APPRIS_principal	chrX	151125420	-	ENSMUST00000044509.7	Tspyl2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspyl2	ENSMUSG00000041096.14	legacy_most5_basic	legacy_most5_basic	chrX	151125420	-	ENSMUST00000044509.7	Tspyl2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tspyl3	ENSMUSG00000074671.7	ensembl_canonical	Ensembl_canonical	chr2	153067360	-	ENSMUST00000099194.4	Tspyl3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tspyl3	ENSMUSG00000074671.7	appris_principal	APPRIS_principal	chr2	153067360	-	ENSMUST00000099194.4	Tspyl3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tspyl3	ENSMUSG00000074671.7	legacy_most5_basic	legacy_most5_basic	chr2	153067360	-	ENSMUST00000099194.4	Tspyl3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tspyl4	ENSMUSG00000039485.9	ensembl_canonical	Ensembl_canonical	chr10	34173437	+	ENSMUST00000047935.8	Tspyl4-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspyl4	ENSMUSG00000039485.9	appris_principal	APPRIS_principal	chr10	34173437	+	ENSMUST00000047935.8	Tspyl4-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspyl4	ENSMUSG00000039485.9	legacy_most5_basic	legacy_most5_basic	chr10	34173437	+	ENSMUST00000047935.8	Tspyl4-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tspyl5	ENSMUSG00000038984.5	ensembl_canonical	Ensembl_canonical	chr15	33688029	-	ENSMUST00000042021.5	Tspyl5-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tspyl5	ENSMUSG00000038984.5	appris_principal	APPRIS_principal	chr15	33688029	-	ENSMUST00000042021.5	Tspyl5-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tspyl5	ENSMUSG00000038984.5	legacy_most5_basic	legacy_most5_basic	chr15	33688029	-	ENSMUST00000042021.5	Tspyl5-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tsr1	ENSMUSG00000038335.14	ensembl_canonical	Ensembl_canonical	chr11	74788903	+	ENSMUST00000045807.14	Tsr1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsr1	ENSMUSG00000038335.14	appris_principal	APPRIS_principal	chr11	74788903	+	ENSMUST00000045807.14	Tsr1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsr1	ENSMUSG00000038335.14	legacy_most5_basic	legacy_most5_basic	chr11	74788903	+	ENSMUST00000045807.14	Tsr1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsr2	ENSMUSG00000025264.13	ensembl_canonical	Ensembl_canonical	chrX	149879538	-	ENSMUST00000026295.10	Tsr2-201	2	basic;Ensembl_canonical;appris_alternative_1;CCDS	4
Tsr2	ENSMUSG00000025264.13	appris_principal	APPRIS_principal	chrX	149879538	-	ENSMUST00000112683.9	Tsr2-202	1	basic;appris_principal_4;CCDS	4
Tsr2	ENSMUSG00000025264.13	legacy_most5_basic	legacy_most5_basic	chrX	149879538	-	ENSMUST00000112683.9	Tsr2-202	1	basic;appris_principal_4;CCDS	4
Tsr3	ENSMUSG00000015126.10	ensembl_canonical	Ensembl_canonical	chr17	25459143	+	ENSMUST00000063574.7	Tsr3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tsr3	ENSMUSG00000015126.10	appris_principal	APPRIS_principal	chr17	25459143	+	ENSMUST00000063574.7	Tsr3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tsr3	ENSMUSG00000015126.10	legacy_most5_basic	legacy_most5_basic	chr17	25459143	+	ENSMUST00000063574.7	Tsr3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssc4	ENSMUSG00000045752.14	ensembl_canonical	Ensembl_canonical	chr7	142622985	+	ENSMUST00000060433.10	Tssc4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Tssc4	ENSMUSG00000045752.14	appris_principal	APPRIS_principal	chr7	142622985	+	ENSMUST00000060433.10	Tssc4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Tssc4	ENSMUSG00000045752.14	legacy_most5_basic	legacy_most5_basic	chr7	142622985	+	ENSMUST00000060433.10	Tssc4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Tssk1	ENSMUSG00000041566.4	ensembl_canonical	Ensembl_canonical	chr16	17712086	+	ENSMUST00000046937.4	Tssk1-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk1	ENSMUSG00000041566.4	appris_principal	APPRIS_principal	chr16	17712086	+	ENSMUST00000046937.4	Tssk1-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk1	ENSMUSG00000041566.4	legacy_most5_basic	legacy_most5_basic	chr16	17712086	+	ENSMUST00000046937.4	Tssk1-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk2	ENSMUSG00000045521.8	ensembl_canonical	Ensembl_canonical	chr16	17716500	+	ENSMUST00000055374.8	Tssk2-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk2	ENSMUSG00000045521.8	appris_principal	APPRIS_principal	chr16	17716500	+	ENSMUST00000055374.8	Tssk2-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk2	ENSMUSG00000045521.8	legacy_most5_basic	legacy_most5_basic	chr16	17716500	+	ENSMUST00000055374.8	Tssk2-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk3	ENSMUSG00000000411.8	ensembl_canonical	Ensembl_canonical	chr4	129384814	-	ENSMUST00000000421.6	Tssk3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk3	ENSMUSG00000000411.8	appris_principal	APPRIS_principal	chr4	129384814	-	ENSMUST00000000421.6	Tssk3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk3	ENSMUSG00000000411.8	legacy_most5_basic	legacy_most5_basic	chr4	129384814	-	ENSMUST00000000421.6	Tssk3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk4	ENSMUSG00000007591.16	ensembl_canonical	Ensembl_canonical	chr14	55887640	+	ENSMUST00000228395.2	Tssk4-207	NA	basic;Ensembl_canonical;appris_principal_4	7
Tssk4	ENSMUSG00000007591.16	appris_principal	APPRIS_principal	chr14	55887640	+	ENSMUST00000228395.2	Tssk4-207	NA	basic;Ensembl_canonical;appris_principal_4	7
Tssk4	ENSMUSG00000007591.16	legacy_most5_basic	legacy_most5_basic	chr14	55887640	+	ENSMUST00000007735.9	Tssk4-201	1	basic;CCDS	7
Tssk5	ENSMUSG00000060794.9	ensembl_canonical	Ensembl_canonical	chr15	76259137	-	ENSMUST00000071119.8	Tssk5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tssk5	ENSMUSG00000060794.9	appris_principal	APPRIS_principal	chr15	76259137	-	ENSMUST00000071119.8	Tssk5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tssk5	ENSMUSG00000060794.9	legacy_most5_basic	legacy_most5_basic	chr15	76259137	-	ENSMUST00000071119.8	Tssk5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tssk6	ENSMUSG00000047654.7	ensembl_canonical	Ensembl_canonical	chr8	70354833	+	ENSMUST00000050373.7	Tssk6-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk6	ENSMUSG00000047654.7	appris_principal	APPRIS_principal	chr8	70354833	+	ENSMUST00000050373.7	Tssk6-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tssk6	ENSMUSG00000047654.7	legacy_most5_basic	legacy_most5_basic	chr8	70354833	+	ENSMUST00000050373.7	Tssk6-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tst	ENSMUSG00000044986.11	ensembl_canonical	Ensembl_canonical	chr15	78290106	-	ENSMUST00000058659.9	Tst-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tst	ENSMUSG00000044986.11	appris_principal	APPRIS_principal	chr15	78290106	-	ENSMUST00000058659.9	Tst-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tst	ENSMUSG00000044986.11	legacy_most5_basic	legacy_most5_basic	chr15	78290106	-	ENSMUST00000058659.9	Tst-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tstd1	ENSMUSG00000103711.2	ensembl_canonical	Ensembl_canonical	chr1	171246600	+	ENSMUST00000171362.2	Tstd1-201	2	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tstd1	ENSMUSG00000103711.2	appris_principal	APPRIS_principal	chr1	171246600	+	ENSMUST00000171362.2	Tstd1-201	2	basic;Ensembl_canonical;appris_principal_1;CCDS	3
